time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,sunshine_duration,relative_humidity_2m_mean,cloudcover_mean,sunrise,sunset,date,zone,latitude,longitude
2024-05-17,15.900,8.400,12.000,1.100,18.600,36.700,21.920,43069.290,80,47,2024-05-17T05:12,2024-05-17T19:43,2024-05-17,VISEU,40.661,-7.910
2024-05-18,15.600,7.000,11.400,1.900,16.400,33.800,19.220,36977.720,85,79,2024-05-18T05:11,2024-05-18T19:44,2024-05-18,VISEU,40.661,-7.910
2024-05-19,17.800,9.100,12.900,0.700,19.600,37.400,23.880,45234.760,78,58,2024-05-19T05:10,2024-05-19T19:45,2024-05-19,VISEU,40.661,-7.910
2024-05-20,17.400,9.700,13.100,1.100,21.400,41.000,23.110,43413.410,78,51,2024-05-20T05:09,2024-05-20T19:46,2024-05-20,VISEU,40.661,-7.910
2024-05-21,16.000,8.100,11.700,0.800,20.000,39.200,19.210,35433.770,83,63,2024-05-21T05:09,2024-05-21T19:47,2024-05-21,VISEU,40.661,-7.910
2024-05-22,16.400,8.600,12.500,1.300,18.400,35.300,18.510,40556.210,78,65,2024-05-22T05:08,2024-05-22T19:48,2024-05-22,VISEU,40.661,-7.910
2024-05-23,21.200,7.200,14.400,0.000,11.900,25.200,30.240,48171.010,64,1,2024-05-23T05:07,2024-05-23T19:49,2024-05-23,VISEU,40.661,-7.910
2024-05-24,24.100,8.400,16.200,0.000,12.100,24.500,30.370,48398.450,63,6,2024-05-24T05:06,2024-05-24T19:50,2024-05-24,VISEU,40.661,-7.910
2024-05-25,22.100,7.800,15.000,0.000,11.600,26.600,28.460,46840.890,76,67,2024-05-25T05:06,2024-05-25T19:51,2024-05-25,VISEU,40.661,-7.910
2024-05-26,20.900,11.200,16.300,0.200,19.400,38.200,27.150,43897.410,72,69,2024-05-26T05:05,2024-05-26T19:51,2024-05-26,VISEU,40.661,-7.910
2024-05-27,23.800,8.200,16.400,0.000,15.000,30.600,28.720,47786.010,71,64,2024-05-27T05:05,2024-05-27T19:52,2024-05-27,VISEU,40.661,-7.910
2024-05-28,27.500,12.600,20.100,0.000,19.100,36.000,29.800,48699.820,62,11,2024-05-28T05:04,2024-05-28T19:53,2024-05-28,VISEU,40.661,-7.910
2024-05-29,29.000,12.400,21.300,0.000,18.200,34.200,29.830,48831.230,66,8,2024-05-29T05:03,2024-05-29T19:54,2024-05-29,VISEU,40.661,-7.910
2024-05-30,31.400,15.800,23.500,0.000,18.200,34.900,27.840,48738.870,61,21,2024-05-30T05:03,2024-05-30T19:55,2024-05-30,VISEU,40.661,-7.910
2024-05-31,29.500,16.500,23.100,0.000,28.600,51.800,29.760,48862.890,35,5,2024-05-31T05:02,2024-05-31T19:55,2024-05-31,VISEU,40.661,-7.910
2024-06-01,28.500,14.200,21.600,0.000,27.400,50.400,30.600,49481.710,31,0,2024-06-01T05:02,2024-06-01T19:56,2024-06-01,VISEU,40.661,-7.910
2024-06-02,28.000,13.600,21.000,0.000,27.300,48.600,30.350,49625.890,42,0,2024-06-02T05:02,2024-06-02T19:57,2024-06-02,VISEU,40.661,-7.910
2024-06-03,27.500,15.600,21.700,0.100,22.100,42.500,26.240,49157.700,47,15,2024-06-03T05:01,2024-06-03T19:57,2024-06-03,VISEU,40.661,-7.910
2024-06-04,28.400,15.500,22.300,0.000,15.800,34.600,29.460,48169.300,56,31,2024-06-04T05:01,2024-06-04T19:58,2024-06-04,VISEU,40.661,-7.910
2024-06-05,26.100,14.300,19.900,0.000,13.500,30.200,26.620,47563.590,73,88,2024-06-05T05:01,2024-06-05T19:59,2024-06-05,VISEU,40.661,-7.910
2024-06-06,30.500,13.300,22.000,0.000,10.000,25.200,25.900,38888.130,66,92,2024-06-06T05:00,2024-06-06T19:59,2024-06-06,VISEU,40.661,-7.910
2024-06-07,33.300,18.100,24.400,3.300,19.000,37.100,22.620,39877.250,60,98,2024-06-07T05:00,2024-06-07T20:00,2024-06-07,VISEU,40.661,-7.910
2024-06-08,21.200,14.400,17.600,18.600,17.100,35.600,17.970,33843.130,83,86,2024-06-08T05:00,2024-06-08T20:01,2024-06-08,VISEU,40.661,-7.910
2024-06-09,22.800,13.100,17.500,4.800,9.100,21.600,19.830,39908.470,83,90,2024-06-09T05:00,2024-06-09T20:01,2024-06-09,VISEU,40.661,-7.910
2024-06-10,23.000,14.900,18.900,0.400,16.600,32.800,25.960,45459.790,73,66,2024-06-10T05:00,2024-06-10T20:02,2024-06-10,VISEU,40.661,-7.910
2024-06-11,24.500,13.600,18.900,0.000,15.200,29.900,29.140,49402.080,66,20,2024-06-11T05:00,2024-06-11T20:02,2024-06-11,VISEU,40.661,-7.910
2024-06-12,25.300,12.800,18.300,0.000,13.800,27.400,27.800,49033.010,68,40,2024-06-12T05:00,2024-06-12T20:03,2024-06-12,VISEU,40.661,-7.910
2024-06-13,23.900,11.300,17.500,0.000,16.800,33.800,29.880,49693.930,69,34,2024-06-13T05:00,2024-06-13T20:03,2024-06-13,VISEU,40.661,-7.910
2024-06-14,21.900,12.400,16.500,0.600,18.100,37.100,19.010,31349.790,75,76,2024-06-14T05:00,2024-06-14T20:04,2024-06-14,VISEU,40.661,-7.910
2024-06-15,19.800,8.200,14.300,0.000,19.900,39.200,28.790,48702.130,72,48,2024-06-15T05:00,2024-06-15T20:04,2024-06-15,VISEU,40.661,-7.910
2024-06-16,22.200,9.600,15.800,0.000,15.500,32.000,24.190,48995.290,75,57,2024-06-16T05:00,2024-06-16T20:04,2024-06-16,VISEU,40.661,-7.910
2024-06-17,20.900,14.100,17.000,5.500,19.100,38.200,16.570,29119.480,78,99,2024-06-17T05:00,2024-06-17T20:05,2024-06-17,VISEU,40.661,-7.910
2024-06-18,19.100,12.600,15.400,15.700,14.200,31.700,21.040,41659.480,80,71,2024-06-18T05:00,2024-06-18T20:05,2024-06-18,VISEU,40.661,-7.910
2024-06-19,19.900,10.400,14.700,8.300,15.400,32.000,22.280,49235.710,78,59,2024-06-19T05:00,2024-06-19T20:05,2024-06-19,VISEU,40.661,-7.910
2024-06-20,19.700,12.100,15.500,1.500,16.500,31.000,21.160,38211.410,82,68,2024-06-20T05:00,2024-06-20T20:05,2024-06-20,VISEU,40.661,-7.910
2024-06-21,23.000,12.100,16.800,0.000,13.000,27.000,28.470,45642.350,80,46,2024-06-21T05:00,2024-06-21T20:06,2024-06-21,VISEU,40.661,-7.910
2024-06-22,25.800,11.300,18.500,0.000,15.800,31.000,27.530,47559.030,73,90,2024-06-22T05:01,2024-06-22T20:06,2024-06-22,VISEU,40.661,-7.910
2024-06-23,29.800,15.900,23.000,0.000,13.700,28.800,29.610,49844.610,60,29,2024-06-23T05:01,2024-06-23T20:06,2024-06-23,VISEU,40.661,-7.910
2024-06-24,31.000,17.900,24.200,0.000,15.300,31.000,29.260,50216.220,64,10,2024-06-24T05:01,2024-06-24T20:06,2024-06-24,VISEU,40.661,-7.910
2024-06-25,23.800,15.100,18.600,0.200,11.900,28.800,25.830,37147.510,82,93,2024-06-25T05:02,2024-06-25T20:06,2024-06-25,VISEU,40.661,-7.910
2024-06-26,26.500,14.400,19.600,0.000,14.000,28.400,28.010,49004.720,68,33,2024-06-26T05:02,2024-06-26T20:06,2024-06-26,VISEU,40.661,-7.910
2024-06-27,27.800,15.900,21.900,2.400,11.400,29.500,20.260,38378.580,74,56,2024-06-27T05:02,2024-06-27T20:06,2024-06-27,VISEU,40.661,-7.910
2024-06-28,23.100,16.000,19.100,41.700,14.700,30.600,13.260,28367.770,89,81,2024-06-28T05:03,2024-06-28T20:06,2024-06-28,VISEU,40.661,-7.910
2024-06-29,20.700,14.400,16.600,0.900,16.500,33.500,16.330,24445.920,85,78,2024-06-29T05:03,2024-06-29T20:06,2024-06-29,VISEU,40.661,-7.910
2024-06-30,20.900,14.200,16.800,2.000,16.800,31.700,17.620,33949.190,81,72,2024-06-30T05:04,2024-06-30T20:06,2024-06-30,VISEU,40.661,-7.910
2024-07-01,28.100,11.800,20.400,0.000,8.600,17.600,28.530,49701.270,72,15,2024-07-01T05:04,2024-07-01T20:06,2024-07-01,VISEU,40.661,-7.910
2024-07-02,29.500,16.100,23.000,0.000,16.600,32.400,29.970,49801.860,63,1,2024-07-02T05:05,2024-07-02T20:06,2024-07-02,VISEU,40.661,-7.910
2024-07-03,30.200,16.500,23.700,0.000,13.000,25.600,29.910,50008.020,67,2,2024-07-03T05:05,2024-07-03T20:06,2024-07-03,VISEU,40.661,-7.910
2024-07-04,33.700,17.100,25.800,0.000,13.400,27.700,29.970,49876.530,58,0,2024-07-04T05:06,2024-07-04T20:05,2024-07-04,VISEU,40.661,-7.910
2024-07-05,32.000,16.900,25.100,0.000,14.800,31.000,29.750,49853.610,64,1,2024-07-05T05:06,2024-07-05T20:05,2024-07-05,VISEU,40.661,-7.910
2024-07-06,24.200,13.600,18.300,0.000,20.400,41.000,28.570,48914.580,70,40,2024-07-06T05:07,2024-07-06T20:05,2024-07-06,VISEU,40.661,-7.910
2024-07-07,24.500,10.500,17.000,0.000,15.500,32.800,30.000,49176.830,68,15,2024-07-07T05:08,2024-07-07T20:05,2024-07-07,VISEU,40.661,-7.910
2024-07-08,26.400,11.600,18.700,1.600,15.900,33.800,29.490,46023.510,64,43,2024-07-08T05:08,2024-07-08T20:04,2024-07-08,VISEU,40.661,-7.910
2024-07-09,23.500,15.100,18.800,2.200,19.600,38.200,13.490,17032.570,80,85,2024-07-09T05:09,2024-07-09T20:04,2024-07-09,VISEU,40.661,-7.910
2024-07-10,27.600,17.800,21.300,1.000,14.300,28.800,19.500,35306.570,77,67,2024-07-10T05:10,2024-07-10T20:03,2024-07-10,VISEU,40.661,-7.910
2024-07-11,26.500,16.600,20.600,0.200,16.500,34.600,25.600,41610.700,75,52,2024-07-11T05:10,2024-07-11T20:03,2024-07-11,VISEU,40.661,-7.910
2024-07-12,27.800,14.100,20.800,0.000,18.100,34.900,29.810,48783.830,69,27,2024-07-12T05:11,2024-07-12T20:03,2024-07-12,VISEU,40.661,-7.910
2024-07-13,26.200,13.100,19.200,0.000,13.300,29.200,29.150,47208.500,66,66,2024-07-13T05:12,2024-07-13T20:02,2024-07-13,VISEU,40.661,-7.910
2024-07-14,25.600,11.800,18.700,1.600,16.600,32.800,24.960,47748.600,70,66,2024-07-14T05:13,2024-07-14T20:01,2024-07-14,VISEU,40.661,-7.910
2024-07-15,22.400,14.100,18.600,4.200,15.600,33.500,26.000,48604.640,73,49,2024-07-15T05:13,2024-07-15T20:01,2024-07-15,VISEU,40.661,-7.910
2024-07-16,25.100,11.500,18.200,0.000,13.000,26.300,29.300,48657.270,74,56,2024-07-16T05:14,2024-07-16T20:00,2024-07-16,VISEU,40.661,-7.910
2024-07-17,28.700,14.100,21.400,0.000,10.600,25.200,29.660,48721.550,71,25,2024-07-17T05:15,2024-07-17T20:00,2024-07-17,VISEU,40.661,-7.910
2024-07-18,31.000,15.500,22.800,0.000,10.300,20.900,28.980,48556.520,68,32,2024-07-18T05:16,2024-07-18T19:59,2024-07-18,VISEU,40.661,-7.910
2024-07-19,30.600,17.100,23.400,0.000,15.100,32.800,29.070,48713.420,66,5,2024-07-19T05:17,2024-07-19T19:58,2024-07-19,VISEU,40.661,-7.910
2024-07-20,25.100,16.600,20.700,0.100,18.200,36.400,21.000,47293.690,77,81,2024-07-20T05:18,2024-07-20T19:57,2024-07-20,VISEU,40.661,-7.910
2024-07-21,30.000,14.100,22.100,0.000,12.600,25.600,29.380,48376.720,60,18,2024-07-21T05:18,2024-07-21T19:57,2024-07-21,VISEU,40.661,-7.910
2024-07-22,34.800,18.500,26.600,0.000,21.100,40.700,29.200,48338.940,33,0,2024-07-22T05:19,2024-07-22T19:56,2024-07-22,VISEU,40.661,-7.910
2024-07-23,37.700,22.500,30.000,0.000,14.600,28.100,28.750,48142.790,28,0,2024-07-23T05:20,2024-07-23T19:55,2024-07-23,VISEU,40.661,-7.910
2024-07-24,38.000,20.700,29.600,0.000,18.800,37.100,28.480,48011.780,41,2,2024-07-24T05:21,2024-07-24T19:54,2024-07-24,VISEU,40.661,-7.910
2024-07-25,32.900,18.400,25.000,0.000,13.700,30.200,28.330,47841.090,63,1,2024-07-25T05:22,2024-07-25T19:53,2024-07-25,VISEU,40.661,-7.910
2024-07-26,32.900,16.100,23.900,0.000,18.400,37.100,27.750,47716.120,66,31,2024-07-26T05:23,2024-07-26T19:52,2024-07-26,VISEU,40.661,-7.910
2024-07-27,33.000,16.900,24.300,0.000,18.700,37.800,27.930,47595.280,65,22,2024-07-27T05:24,2024-07-27T19:51,2024-07-27,VISEU,40.661,-7.910
2024-07-28,34.700,19.000,26.800,0.000,13.700,31.000,25.830,47478.890,53,42,2024-07-28T05:25,2024-07-28T19:50,2024-07-28,VISEU,40.661,-7.910
2024-07-29,33.200,22.500,27.700,0.900,18.200,50.800,17.280,29301.290,45,94,2024-07-29T05:26,2024-07-29T19:49,2024-07-29,VISEU,40.661,-7.910
2024-07-30,32.000,21.400,26.200,0.000,19.500,37.100,26.780,47260.700,55,8,2024-07-30T05:27,2024-07-30T19:48,2024-07-30,VISEU,40.661,-7.910
2024-07-31,30.800,17.500,23.300,0.000,13.900,30.600,27.770,44555.620,75,26,2024-07-31T05:28,2024-07-31T19:47,2024-07-31,VISEU,40.661,-7.910
2024-08-01,28.700,16.100,21.700,0.000,14.800,32.000,27.460,45523.880,74,32,2024-08-01T05:28,2024-08-01T19:46,2024-08-01,VISEU,40.661,-7.910
2024-08-02,28.900,15.400,21.100,0.000,20.400,41.400,26.100,41730.700,74,41,2024-08-02T05:29,2024-08-02T19:45,2024-08-02,VISEU,40.661,-7.910
2024-08-03,33.600,15.300,24.500,0.000,21.100,40.000,27.590,47056.770,61,0,2024-08-03T05:30,2024-08-03T19:44,2024-08-03,VISEU,40.661,-7.910
2024-08-04,35.000,18.600,26.800,0.000,18.200,35.600,27.470,46973.680,49,0,2024-08-04T05:31,2024-08-04T19:43,2024-08-04,VISEU,40.661,-7.910
2024-08-05,32.400,16.600,24.200,0.000,19.900,38.900,27.620,46921.150,59,4,2024-08-05T05:32,2024-08-05T19:42,2024-08-05,VISEU,40.661,-7.910
2024-08-06,31.200,14.900,22.800,0.000,18.800,38.500,26.660,46696.170,68,24,2024-08-06T05:33,2024-08-06T19:41,2024-08-06,VISEU,40.661,-7.910
2024-08-07,33.300,17.000,25.100,0.000,14.000,28.400,26.640,46677.250,64,1,2024-08-07T05:34,2024-08-07T19:39,2024-08-07,VISEU,40.661,-7.910
2024-08-08,33.100,17.000,24.900,0.000,11.500,24.800,27.090,46587.240,65,1,2024-08-08T05:35,2024-08-08T19:38,2024-08-08,VISEU,40.661,-7.910
2024-08-09,36.800,19.500,27.900,0.000,17.300,34.600,25.200,46532.390,53,6,2024-08-09T05:36,2024-08-09T19:37,2024-08-09,VISEU,40.661,-7.910
2024-08-10,38.000,22.000,29.400,0.000,16.000,32.800,25.740,46477.320,46,4,2024-08-10T05:37,2024-08-10T19:36,2024-08-10,VISEU,40.661,-7.910
2024-08-11,33.200,19.500,26.300,0.000,15.300,32.800,25.850,46422.090,54,1,2024-08-11T05:38,2024-08-11T19:34,2024-08-11,VISEU,40.661,-7.910
2024-08-12,29.800,16.000,21.600,0.000,24.200,46.400,25.660,45149.380,71,35,2024-08-12T05:39,2024-08-12T19:33,2024-08-12,VISEU,40.661,-7.910
2024-08-13,25.600,16.100,19.800,0.400,18.200,37.800,21.960,39600.000,68,46,2024-08-13T05:40,2024-08-13T19:32,2024-08-13,VISEU,40.661,-7.910
2024-08-14,30.400,13.800,22.200,0.000,16.200,32.000,25.860,46255.750,59,24,2024-08-14T05:41,2024-08-14T19:30,2024-08-14,VISEU,40.661,-7.910
2024-08-15,32.300,18.600,25.100,0.000,16.700,33.100,26.280,46200.210,37,0,2024-08-15T05:42,2024-08-15T19:29,2024-08-15,VISEU,40.661,-7.910
2024-08-16,35.200,19.400,27.300,0.000,15.800,31.700,26.100,46144.680,33,0,2024-08-16T05:43,2024-08-16T19:27,2024-08-16,VISEU,40.661,-7.910
2024-08-17,33.000,20.900,26.000,0.000,21.700,41.400,24.820,46009.690,52,22,2024-08-17T05:44,2024-08-17T19:26,2024-08-17,VISEU,40.661,-7.910
2024-08-18,31.500,17.700,23.800,0.000,20.600,40.300,24.840,45591.980,67,25,2024-08-18T05:45,2024-08-18T19:25,2024-08-18,VISEU,40.661,-7.910
2024-08-19,31.800,18.100,24.500,0.000,19.500,38.200,25.170,45735.570,57,0,2024-08-19T05:46,2024-08-19T19:23,2024-08-19,VISEU,40.661,-7.910
2024-08-20,32.700,16.400,24.100,0.000,20.600,39.200,25.390,45597.510,58,0,2024-08-20T05:47,2024-08-20T19:22,2024-08-20,VISEU,40.661,-7.910
2024-08-21,34.000,20.200,26.000,0.000,19.600,37.100,25.110,45457.820,50,21,2024-08-21T05:48,2024-08-21T19:20,2024-08-21,VISEU,40.661,-7.910
2024-08-22,27.700,14.500,20.500,0.000,12.900,29.200,25.940,45316.500,70,21,2024-08-22T05:49,2024-08-22T19:19,2024-08-22,VISEU,40.661,-7.910
2024-08-23,32.000,13.800,22.400,0.000,11.100,25.200,24.970,45173.680,64,2,2024-08-23T05:50,2024-08-23T19:17,2024-08-23,VISEU,40.661,-7.910
2024-08-24,28.600,16.500,21.600,0.000,20.700,40.300,21.470,37809.920,74,56,2024-08-24T05:51,2024-08-24T19:16,2024-08-24,VISEU,40.661,-7.910
2024-08-25,30.500,16.600,23.000,0.000,18.500,36.000,24.870,44883.940,49,0,2024-08-25T05:52,2024-08-25T19:14,2024-08-25,VISEU,40.661,-7.910
2024-08-26,32.500,17.900,24.500,0.000,15.900,33.500,22.930,44737.240,44,66,2024-08-26T05:53,2024-08-26T19:13,2024-08-26,VISEU,40.661,-7.910
2024-08-27,29.500,14.900,21.800,0.000,12.400,28.100,24.960,44589.450,59,18,2024-08-27T05:54,2024-08-27T19:11,2024-08-27,VISEU,40.661,-7.910
2024-08-28,29.400,13.500,20.300,0.000,12.600,27.400,24.630,44409.080,67,46,2024-08-28T05:55,2024-08-28T19:09,2024-08-28,VISEU,40.661,-7.910
2024-08-29,28.200,15.200,20.900,0.000,13.000,27.700,23.400,43044.470,72,37,2024-08-29T05:56,2024-08-29T19:08,2024-08-29,VISEU,40.661,-7.910
2024-08-30,30.000,16.000,22.900,0.000,13.700,27.700,22.750,42399.800,63,47,2024-08-30T05:57,2024-08-30T19:06,2024-08-30,VISEU,40.661,-7.910
2024-08-31,28.200,15.500,21.000,0.000,13.700,30.200,22.980,40855.780,72,68,2024-08-31T05:58,2024-08-31T19:05,2024-08-31,VISEU,40.661,-7.910
2024-09-01,27.600,16.100,20.700,0.000,19.900,38.900,22.990,41784.310,67,48,2024-09-01T05:59,2024-09-01T19:03,2024-09-01,VISEU,40.661,-7.910
2024-09-02,25.900,14.600,19.800,1.800,19.100,38.200,18.840,42297.450,72,49,2024-09-02T06:00,2024-09-02T19:01,2024-09-02,VISEU,40.661,-7.910
2024-09-03,26.600,13.900,20.400,0.000,17.400,31.700,17.860,42423.460,60,37,2024-09-03T06:01,2024-09-03T19:00,2024-09-03,VISEU,40.661,-7.910
2024-09-04,28.000,16.800,21.800,0.000,17.600,35.300,23.190,42058.970,47,19,2024-09-04T06:02,2024-09-04T18:58,2024-09-04,VISEU,40.661,-7.910
2024-09-05,25.500,14.800,19.600,0.000,22.000,40.300,17.720,34553.020,51,73,2024-09-05T06:03,2024-09-05T18:57,2024-09-05,VISEU,40.661,-7.910
2024-09-06,18.700,9.400,14.400,0.000,15.800,32.400,14.740,36051.820,69,31,2024-09-06T06:04,2024-09-06T18:55,2024-09-06,VISEU,40.661,-7.910
2024-09-07,18.700,10.400,14.600,1.200,11.100,25.200,9.050,19206.630,82,50,2024-09-07T06:05,2024-09-07T18:53,2024-09-07,VISEU,40.661,-7.910
2024-09-08,23.500,9.800,16.000,0.000,20.400,39.600,22.330,42569.140,68,1,2024-09-08T06:06,2024-09-08T18:52,2024-09-08,VISEU,40.661,-7.910
2024-09-09,26.400,10.500,18.100,0.000,18.100,33.800,22.290,41149.180,69,16,2024-09-09T06:07,2024-09-09T18:50,2024-09-09,VISEU,40.661,-7.910
2024-09-10,28.100,12.100,19.900,0.000,21.800,42.500,22.100,41147.990,67,20,2024-09-10T06:08,2024-09-10T18:48,2024-09-10,VISEU,40.661,-7.910
2024-09-11,28.100,14.900,20.500,0.000,24.200,45.700,20.580,40951.820,55,67,2024-09-11T06:08,2024-09-11T18:47,2024-09-11,VISEU,40.661,-7.910
2024-09-12,27.500,14.000,19.700,0.000,25.500,47.500,20.190,40808.540,66,48,2024-09-12T06:09,2024-09-12T18:45,2024-09-12,VISEU,40.661,-7.910
2024-09-13,26.200,15.100,20.200,0.000,27.800,51.800,21.890,41075.210,42,1,2024-09-13T06:10,2024-09-13T18:43,2024-09-13,VISEU,40.661,-7.910
2024-09-14,27.800,12.900,20.100,0.000,23.100,42.100,21.700,40554.700,36,30,2024-09-14T06:11,2024-09-14T18:42,2024-09-14,VISEU,40.661,-7.910
2024-09-15,30.600,15.900,22.700,0.000,17.400,35.300,21.660,40673.460,24,3,2024-09-15T06:12,2024-09-15T18:40,2024-09-15,VISEU,40.661,-7.910
2024-09-16,30.800,17.000,23.700,0.000,25.000,47.500,22.110,40579.120,16,14,2024-09-16T06:13,2024-09-16T18:38,2024-09-16,VISEU,40.661,-7.910
2024-09-17,27.000,16.100,21.600,0.000,24.300,46.800,21.520,40311.400,31,9,2024-09-17T06:14,2024-09-17T18:37,2024-09-17,VISEU,40.661,-7.910
2024-09-18,28.000,14.400,21.300,0.000,23.000,41.000,20.810,40204.510,45,3,2024-09-18T06:15,2024-09-18T18:35,2024-09-18,VISEU,40.661,-7.910
2024-09-19,25.300,15.900,19.900,1.400,13.700,32.400,16.670,39850.340,64,46,2024-09-19T06:16,2024-09-19T18:33,2024-09-19,VISEU,40.661,-7.910
2024-09-20,23.500,15.600,19.000,5.300,13.200,28.800,17.180,39685.410,69,34,2024-09-20T06:17,2024-09-20T18:31,2024-09-20,VISEU,40.661,-7.910
2024-09-21,21.700,13.800,17.500,1.100,12.500,27.000,16.680,39611.640,74,29,2024-09-21T06:18,2024-09-21T18:30,2024-09-21,VISEU,40.661,-7.910
2024-09-22,21.000,12.100,15.700,0.500,13.800,29.200,15.270,36711.140,82,67,2024-09-22T06:19,2024-09-22T18:28,2024-09-22,VISEU,40.661,-7.910
2024-09-23,21.900,10.500,15.000,0.000,16.800,33.500,19.680,39599.200,75,55,2024-09-23T06:20,2024-09-23T18:26,2024-09-23,VISEU,40.661,-7.910
2024-09-24,16.800,11.500,14.500,12.600,18.500,36.000,2.970,0.000,94,100,2024-09-24T06:21,2024-09-24T18:25,2024-09-24,VISEU,40.661,-7.910
2024-09-25,21.200,16.400,18.300,8.200,25.600,46.400,5.750,6799.350,95,100,2024-09-25T06:22,2024-09-25T18:23,2024-09-25,VISEU,40.661,-7.910
2024-09-26,19.300,13.400,17.000,14.100,37.400,68.000,10.210,24895.020,91,75,2024-09-26T06:23,2024-09-26T18:21,2024-09-26,VISEU,40.661,-7.910
2024-09-27,17.100,9.100,13.800,0.300,18.900,36.700,16.730,39194.910,74,40,2024-09-27T06:24,2024-09-27T18:20,2024-09-27,VISEU,40.661,-7.910
2024-09-28,20.100,8.600,13.400,0.000,19.700,37.400,19.180,39135.450,64,38,2024-09-28T06:25,2024-09-28T18:18,2024-09-28,VISEU,40.661,-7.910
2024-09-29,23.300,9.300,15.900,0.000,8.300,19.100,18.780,38996.810,60,17,2024-09-29T06:26,2024-09-29T18:16,2024-09-29,VISEU,40.661,-7.910
2024-09-30,24.800,10.900,17.200,0.000,9.800,18.700,18.570,38899.300,72,20,2024-09-30T06:27,2024-09-30T18:15,2024-09-30,VISEU,40.661,-7.910
2024-10-01,22.000,12.900,17.500,2.500,12.800,25.200,10.470,23021.440,87,89,2024-10-01T06:28,2024-10-01T18:13,2024-10-01,VISEU,40.661,-7.910
2024-10-02,19.500,16.800,18.100,6.500,21.100,37.400,3.260,0.000,96,93,2024-10-02T06:29,2024-10-02T18:11,2024-10-02,VISEU,40.661,-7.910
2024-10-03,20.000,15.200,17.400,1.300,10.100,24.100,7.340,10249.220,91,88,2024-10-03T06:30,2024-10-03T18:10,2024-10-03,VISEU,40.661,-7.910
2024-10-04,22.200,14.300,17.600,0.200,8.500,16.600,11.260,33167.740,87,75,2024-10-04T06:31,2024-10-04T18:08,2024-10-04,VISEU,40.661,-7.910
2024-10-05,22.100,16.000,18.200,3.600,21.100,40.000,8.800,22055.340,92,100,2024-10-05T06:32,2024-10-05T18:06,2024-10-05,VISEU,40.661,-7.910
2024-10-06,19.000,16.900,17.600,74.800,25.000,50.800,2.330,0.000,97,100,2024-10-06T06:33,2024-10-06T18:05,2024-10-06,VISEU,40.661,-7.910
2024-10-07,16.900,12.400,14.900,40.500,22.700,43.900,7.430,15705.790,90,91,2024-10-07T06:34,2024-10-07T18:03,2024-10-07,VISEU,40.661,-7.910
2024-10-08,15.900,12.400,14.400,21.600,26.000,50.000,2.780,0.000,95,100,2024-10-08T06:35,2024-10-08T18:02,2024-10-08,VISEU,40.661,-7.910
2024-10-09,17.600,11.400,15.500,19.100,39.600,79.900,3.930,4213.340,93,82,2024-10-09T06:36,2024-10-09T18:00,2024-10-09,VISEU,40.661,-7.910
2024-10-10,18.400,10.800,13.700,0.000,6.100,13.300,12.560,30698.330,81,79,2024-10-10T06:38,2024-10-10T17:58,2024-10-10,VISEU,40.661,-7.910
2024-10-11,19.000,12.100,15.300,5.800,27.200,47.500,5.960,3301.950,83,99,2024-10-11T06:39,2024-10-11T17:57,2024-10-11,VISEU,40.661,-7.910
2024-10-12,20.600,14.400,16.700,3.900,16.400,32.800,10.780,25309.940,87,64,2024-10-12T06:40,2024-10-12T17:55,2024-10-12,VISEU,40.661,-7.910
2024-10-13,22.000,14.800,18.100,0.500,16.400,32.000,13.110,36461.720,81,35,2024-10-13T06:41,2024-10-13T17:54,2024-10-13,VISEU,40.661,-7.910
2024-10-14,23.400,12.900,17.300,2.400,12.800,27.000,14.860,35451.580,83,44,2024-10-14T06:42,2024-10-14T17:52,2024-10-14,VISEU,40.661,-7.910
2024-10-15,21.100,13.600,17.400,17.800,20.400,46.400,12.110,31531.050,85,86,2024-10-15T06:43,2024-10-15T17:51,2024-10-15,VISEU,40.661,-7.910
2024-10-16,17.600,12.200,15.500,23.100,16.500,35.300,6.550,11854.830,91,93,2024-10-16T06:44,2024-10-16T17:49,2024-10-16,VISEU,40.661,-7.910
2024-10-17,15.200,11.100,12.700,5.200,18.900,40.000,10.130,34433.290,86,64,2024-10-17T06:45,2024-10-17T17:48,2024-10-17,VISEU,40.661,-7.910
2024-10-18,15.900,11.700,13.500,1.300,9.100,17.600,3.050,0.000,93,100,2024-10-18T06:46,2024-10-18T17:46,2024-10-18,VISEU,40.661,-7.910
2024-10-19,17.800,13.100,15.100,2.600,15.800,30.600,4.540,785.380,94,100,2024-10-19T06:47,2024-10-19T17:45,2024-10-19,VISEU,40.661,-7.910
2024-10-20,19.500,11.800,15.900,0.600,10.400,22.000,8.620,21409.440,87,72,2024-10-20T06:48,2024-10-20T17:43,2024-10-20,VISEU,40.661,-7.910
2024-10-21,19.100,12.100,15.200,0.000,10.900,22.000,10.250,21628.660,90,87,2024-10-21T06:49,2024-10-21T17:42,2024-10-21,VISEU,40.661,-7.910
2024-10-22,21.100,12.400,16.000,0.000,18.200,36.000,14.450,35138.520,77,5,2024-10-22T06:51,2024-10-22T17:40,2024-10-22,VISEU,40.661,-7.910
